
Adrenaline, 502
3458, 863.68414, 3402.15063, 2.03386,   0.00000, 0.00000, 269.77530
3458, 871.68927, 3379.43384, 2.03390,   0.00000, 0.00000, 0.00000
3458, 675.54932, 3319.77832, 2.03390,   0.00000, 0.00000, 316.25446
3458, 863.85010, 3356.70117, 2.03386,   0.00000, 0.00000, 269.77530
3458, 840.22028, 3319.51270, 2.03390,   0.00000, 0.00000, 48.88334
3458, 871.68927, 3333.90601, 2.03390,   0.00000, 0.00000, 0.00000
3458, 836.84857, 3413.18506, 2.03390,   0.00000, 0.00000, 38.88020
3458, 810.14008, 3368.75781, 2.03390,   0.00000, 0.00000, 320.11630
3458, 795.85852, 3379.43384, 11.86780,   0.00000, 12.00000, 359.57440
1655, 664.32068, 3393.06470, 5.61440,   12.00000, 0.00000, 316.00000
3458, 912.04626, 3379.44727, 2.03390,   0.00000, 0.00000, 0.00000
3458, 837.52045, 3346.09766, 2.03390,   0.00000, 0.00000, 320.58105
3458, 810.21283, 3391.36597, 2.03390,   0.00000, 0.00000, 39.70876
3458, 869.62671, 3372.67163, 2.03390,   0.00000, 0.00000, 311.67642
1655, 847.49316, 3379.35767, 5.61443,   12.00000, 0.00000, 89.48991
3458, 896.51373, 3342.55078, 2.03390,   0.00000, 0.00000, 311.67642
3458, 647.25952, 3375.11523, 2.03390,   0.00000, 0.00000, 45.89386
1655, 663.19781, 3368.04370, 5.61443,   12.00000, 0.00000, 220.51418
3458, 899.03613, 3414.46655, 2.03390,   0.00000, 0.00000, 45.89386
3877, 931.62506, 3377.70313, 5.33070,   0.00000, 0.00000, 0.00000
3877, 931.63580, 3381.18408, 5.33070,   0.00000, 0.00000, 0.00000
3877, 908.06085, 3326.97925, 5.23220,   0.00000, 0.00000, 0.00000
3877, 910.67139, 3329.31177, 5.23220,   0.00000, 0.00000, 0.00000
3877, 913.32489, 3427.32910, 5.38852,   0.00000, 0.00000, 0.00000
3877, 911.11230, 3429.53589, 5.38852,   0.00000, 0.00000, 0.00000
3877, 890.88562, 3332.02417, 5.12254,   0.00000, 0.00000, 0.00000
3877, 890.88147, 3335.84985, 5.21942,   0.00000, 0.00000, 0.00000
3877, 890.52832, 3423.01636, 4.88129,   0.00000, 0.00000, 0.00000
3877, 890.72723, 3426.50464, 4.88129,   0.00000, 0.00000, 0.00000
3458, 825.27783, 3336.82471, 11.86780,   0.00000, 12.00000, 45.89390
3458, 826.08191, 3420.73242, 11.86780,   0.00000, 12.00000, 311.67639
3458, 775.79352, 3380.40308, 2.03390,   0.00000, 0.00000, 0.00000
1655, 669.14752, 3380.43872, 5.61440,   12.00000, 0.00000, 270.27347
3458, 644.43683, 3380.54492, 2.03390,   0.00000, 0.00000, 0.00000
3458, 604.02344, 3380.53198, 2.03390,   0.00000, 0.00000, 0.00000
3458, 646.71448, 3386.59766, 2.03390,   0.00000, 0.00000, 310.84784
3458, 870.93549, 3385.43872, 2.03390,   0.00000, 0.00000, 45.89386
1655, 853.78687, 3367.46899, 5.61443,   12.00000, 0.00000, 136.44141
1655, 853.41040, 3391.39624, 5.61443,   12.00000, 0.00000, 40.99238
