KilS, 411
3458, -1221.67749, 3877.45361, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1156.27515, 3850.45459, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1188.96667, 3863.96387, 91.72474,   0.00000, 0.00000, -44.94003
3458, -1188.93469, 3888.88330, 91.72474,   0.00000, 0.00000, 44.94001
3458, -1156.21631, 3902.39453, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1123.51550, 3915.93530, 91.72474,   0.00000, 0.00000, 44.94001
3458, -1123.57764, 3863.98242, 91.72474,   0.00000, 0.00000, 44.94001
18768, -1094.68884, 3863.75317, 92.64242,   0.00000, 0.00000, 0.00000
18768, -1094.69495, 3915.66553, 92.64242,   0.00000, 0.00000, 0.00000
3458, -1080.91626, 3888.45972, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1108.44482, 3895.30225, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1119.99146, 3835.44678, 91.72474,   0.00000, 0.00000, -44.94003
3458, -1106.45007, 3802.77710, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1119.99963, 3770.12061, 91.72474,   0.00000, 0.00000, 44.94001
3458, -1152.71887, 3756.60376, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1185.39307, 3770.12720, 91.72474,   0.00000, 0.00000, -44.94003
3458, -1198.93420, 3802.76831, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1185.38403, 3835.39160, 91.72474,   0.00000, 0.00000, 44.94001
3458, -1151.43018, 3827.70605, 91.72232,   0.00000, 0.00000, 89.99999
3458, -1156.50195, 3779.36426, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1129.23193, 3806.31006, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1178.41479, 3806.34717, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1129.22852, 3801.20142, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1178.41663, 3801.24390, 91.72474,   0.00000, 0.00000, 0.00000
13645, -1146.09558, 3800.93774, 93.78059,   0.00000, 0.00000, 89.94001
13645, -1146.15002, 3803.73975, 93.78059,   0.00000, 0.00000, 89.94001
13645, -1146.22461, 3806.54199, 93.78059,   0.00000, 0.00000, 89.94001
13645, -1161.04004, 3806.51294, 93.61289,   0.00000, 0.00000, -92.75992
13645, -1161.09070, 3803.71118, 93.61289,   0.00000, 0.00000, -92.75992
13645, -1161.13086, 3800.89063, 93.61289,   0.00000, 0.00000, -92.75992
13645, -1156.79736, 3796.44824, 93.92796,   0.00000, 0.00000, 0.00000
13645, -1151.01880, 3810.53516, 93.92822,   0.00000, 0.00000, -182.33989
3458, -1156.49133, 3827.71436, 91.72232,   0.00000, 0.00000, 89.99999
13645, -1153.83472, 3810.58423, 93.92822,   0.00000, 0.00000, -182.33989
13645, -1156.65356, 3810.62964, 93.92822,   0.00000, 0.00000, -182.33989
3458, -1151.39673, 3779.35449, 91.72474,   0.00000, 0.00000, 89.99999
13645, -1153.99072, 3796.51245, 93.92796,   0.00000, 0.00000, 0.00000
13645, -1151.18420, 3796.57886, 93.92796,   0.00000, 0.00000, 0.00000
3458, -1279.71570, 3900.20508, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1239.32605, 3854.70874, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1262.08777, 3877.45435, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1279.73596, 3854.69995, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1261.25000, 3837.07178, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1256.96765, 3917.83545, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1239.30811, 3900.20068, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1058.22498, 3849.97412, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1040.59766, 3827.21094, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1058.24170, 3804.45068, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1075.86877, 3827.21777, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1040.60376, 3781.69556, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1017.85242, 3764.06152, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1017.84058, 3804.45972, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1000.20782, 3785.95508, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1239.31104, 3940.59912, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1198.90234, 3939.29541, 91.72474,   0.00000, 0.00000, 89.99999
3458, -1216.54675, 3917.84180, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1216.55688, 3958.22021, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1213.98755, 3806.86084, 91.72474,   0.00000, 0.00000, 44.94001
18768, -1230.12976, 3771.38843, 92.64242,   0.00000, 0.00000, 45.00000
3458, -1160.32593, 3917.41406, 91.72474,   0.00000, 0.00000, 44.94001
18768, -1144.19312, 3952.99609, 92.64242,   0.00000, 0.00000, 45.00000
3458, -1017.84436, 3849.97021, 91.72474,   0.00000, 0.00000, 0.00000
3458, -1000.20361, 3872.72607, 91.72474,   0.00000, 0.00000, 89.99999
18768, -1013.97876, 3909.23608, 92.64242,   0.00000, 0.00000, 0.00000
4576, -1161.73987, 3676.04785, 102.47739,   0.00000, 0.00000, 90.00001
4576, -1314.49719, 3712.74146, 102.15203,   0.00000, 0.00000, 43.26000
4576, -1005.23407, 3677.10645, 101.45747,   0.00000, 0.00000, 90.00001
4576, -1364.65710, 3861.92847, 103.35329,   0.00000, 0.00000, 0.06001
4576, -1293.32092, 3999.69263, 108.94000,   0.00000, 0.00000, -57.83999
4576, -1146.70557, 4053.09229, 106.34757,   0.00000, 0.00000, -86.28000
4576, -1017.09174, 4020.85181, 101.21915,   0.00000, 0.00000, -86.28000
4576, -901.59534, 3934.11694, 103.25568,   0.00000, 0.00000, -180.48000
4576, -899.66333, 3776.48633, 105.02108,   0.00000, 0.00000, -180.48000
4564, -1065.66431, 4047.67114, 149.97935,   0.00000, 0.00000, -310.55988
4564, -928.18616, 4009.35693, 150.57079,   0.00000, 0.00000, -310.55988
4564, -894.45313, 3853.23584, 150.57079,   0.00000, 0.00000, -357.47986
4564, -924.50897, 3692.76709, 150.57079,   0.00000, 0.00000, -411.23975
4564, -1086.04895, 3668.24829, 150.57079,   0.00000, 0.00000, -450.71967
4564, -1244.45264, 3668.52271, 150.57079,   0.00000, 0.00000, -450.71967
4564, -1365.69788, 3783.25317, 150.57079,   0.00000, 0.00000, -527.45941
4564, -1356.94373, 3949.32983, 150.57079,   0.00000, 0.00000, -571.61945
4564, -1220.77808, 4043.27295, 150.57079,   0.00000, 0.00000, -613.79956
