420, 2329.8716, -1741.1614, 13.3237, 84.3284, -1, -1
420, 2254.3650, -1801.0981, 13.3263, 84.3284, -1, -1
420, 2388.7649, -1886.9265, 13.2407, 84.3284, -1, -1
420, 2483.6360, -1951.7125, 13.2191, 84.3284, -1, -1
420, 2723.8403, -1959.9023, 13.3246, 84.3284, -1, -1
420, 2658.8374, -1996.9896, 13.3345, 84.3284, -1, -1
420, 2808.2170, -1952.1494, 12.6990, 84.3284, -1, -1
420, 2856.9246, -1624.4667, 10.8642, 84.3284, -1, -1
420, 2832.8511, -1158.1898, 24.7540, 84.3284, -1, -1
420, 2409.5969, -1227.6685, 24.0218, 86.1314, -1, -1
420, 1895.3022, -1937.4957, 13.2378, 86.1314, -1, -1
420, 1809.5740, -1643.2881, 13.3182, 86.1314, -1, -1
420, 1703.1896, -1608.9321, 13.3361, 86.1314, -1, -1
420, 1382.0039, -1764.8490, 13.3275, 86.1314, -1, -1
420, 946.0504, -1757.0299, 13.3269, 92.5967, -1, -1
420, 783.2978, -1348.2239, 13.3130, 92.5967, -1, -1
420, 1034.2157, -1137.9041, 23.4359, 92.5967, -1, -1
420, 1170.5723, -1021.6555, 33.1767, 92.5967, -1, -1
420, 1223.5175, -905.1460, 42.6778, 92.5967, -1, -1
420, 765.6306, -1033.6082, 23.7990, 92.5967, -1, -1
420, 656.1482, -1276.0840, 13.4080, 92.5967, -1, -1
420, 488.9188, -1546.8907, 18.0844, 353.9631, -1, -1
411, 1103.4751, -963.0400, 42.2884, 274.9253, -1, -1
411, 1422.5854, -920.0307, 35.7740, 274.9253, -1, -1
411, 2158.1064, -1184.2296, 23.5815, 266.1749, -1, -1
411, 2136.4106, -1486.9111, 23.7098, 266.1749, -1, -1
411, 1474.7017, -1722.8274, 13.2740, 266.1749, -1, -1
431, 1656.5044, -1084.4089, 23.9472, 354.7867, -1, -1
431, 1064.9677, -1743.1613, 13.5058, 354.7867, -1, -1
431, 1559.5017, -1776.6857, 13.5907, 354.7867, -1, -1
431, 1556.0132, -2212.9980, 13.5612, 185.3154, -1, -1
431, 1542.7678, -2213.2820, 13.6038, 185.3154, -1, -1
431, 1529.7518, -2211.7559, 13.5607, 185.3154, -1, -1
420, 1560.4424, -2247.5149, 13.3277, 271.1398, -1, -1
420, 1560.5677, -2234.5142, 13.3256, 271.1398, -1, -1
541, 262.4663, -1221.3420, 74.4481, 27.4188, -1, -1
409, 249.9921, -1260.4772, 69.9488, 313.3630, -1, -1
469, 196.4470, -1261.0438, 78.3476, 76.3493, -1, -1
494, 347.7676, -1197.5358, 76.4108, 208.3243, -1, -1
494, 285.1641, -1170.8632, 80.8086, 310.4126, -1, -1
468, 301.9980, -1183.7781, 80.5829, 328.7266, -1, -1
520, 280.4328, -1191.5906, 81.2342, 318.0696, -1, -1
469, 261.5122, -1170.0753, 79.3975, 292.3193, -1, -1
506, 403.7651, -1152.6052, 76.9676, 153.0759, -1, -1
522, 407.6297, -1153.6729, 76.7322, 157.7350, -1, -1
480, 474.5898, -1170.4410, 64.7274, 205.4320, -1, -1
510, 470.9589, -1168.6578, 65.7169, 203.3819, -1, -1
522, 553.5671, -1163.6257, 53.9559, 21.8866, -1, -1
415, 568.4609, -1131.8571, 50.3879, 199.5300, -1, -1
411, 633.5579, -1121.6942, 44.9839, 228.5372, -1, -1
477, 660.4479, -1063.3876, 48.7404, 181.5299, -1, -1
468, 662.4314, -1059.2545, 48.8885, 257.1124, -1, -1
494, 685.4119, -1073.1836, 49.4809, 66.2889, -1, -1
555, 683.3412, -1026.5430, 51.1341, 241.7873, -1, -1
429, 726.2245, -992.9130, 52.3474, 39.7161, -1, -1
481, 725.9165, -995.9203, 52.2485, 54.0528, -1, -1
468, 564.2484, -1070.0737, 72.8483, 51.4026, -1, -1
494, 479.4289, -1087.0234, 82.4349, 5.9125, -1, -1
411, 164.0492, -1343.1233, 69.3246, 190.1340, -1, -1
506, 211.6498, -1396.5300, 51.2914, 338.3715, -1, -1
510, 213.8745, -1400.8832, 51.1923, 311.4349, -1, -1
